i tell you hopeless sorrow is passionless </br> that only unbelieving desperate men </br> half taught in anguish in the midnight air </br> to ascend the throne of god in a noisy fit </br> of cries and reproaches in the middle of the desert </br> in souls as countries are silent and naked </br> under the vertical glare of whitening eyes </br> from absolute heavens, the man with the deep heart expresses </br> sorrow for your dead in silence as in death - </br> most like a set of monumental statues </br> in the eternal watch and woe without movement </br> until it crumbles to dust </br> touch it marble eyelids are not wet </br> if he could cry he could arise and go	sadness
marke but this chip and walk in this </br> how little is what you deny me </br> he sucks me first and now sucks you </br> and in this chip our two bloods mingled with bees </br> you know that can't be said </br> a sinner neither ashamed nor loss of a young girl </br> yet it comes before courting </br> and pampering d swells with a blood made of two </br> and alas it's more than we would do	humor, beauty/joy
a shiver in the kidneys engenders there </br> the broken wall the roof and the tower on fire </br> and agamemnon dead being so taken </br> so overpowered by the raw blood of the air </br> did she put her knowledge with her power </br> before the indifferent beak can let her down	uneasiness
since feeling is the first </br> who pays attention </br> to the syntax of things </br> will never kiss you completely </br> to be completely stupid </br> while spring is in the world	sadness
old age is </br> a small flight </br> bird biters </br> skimming </br> bare trees above a glacis of snow </br> win and fail </br> they are shaken </br> by a dark wind </br> but what </br> on tough weeds </br> the herd has rested </br> the snow </br> is covered in broken </br> seeds </br> and the temperate wind </br> by a shrill </br> abundance piping	suspense, beauty/joy
"so let's pray that he comes </br> how come it will be for a 'who </br> what meaning and what is worth the earth </br> must have the gree an ""a"" which </br> for a 'that a' a 'who </br> it still happens for an 'that </br> this man to man o ers the world </br> will the brothers be for one"	vitality, beauty/joy
and the majestic ships continue </br> to their haven under the hill </br> but o for the contact of a missing hand </br> and the sound of a voice that is still	vitality, beauty/joy
i hear america sing the various songs that i hear </br> those of the mechanics each singing his own as it should be happy and strong </br> the carpenter singing his own while measuring his board or beam </br> mason sings his as he prepares for work or leaves work </br> the boatman singing what belongs to him in his boat the sailor </br> sing on the steamboat deck </br> the shoemaker who sings seated on his bench the hatter sings like </br> he is standing </br> the song of the woodcutter the plowman is on his way in the morning </br> or at midday intermission or at sunset </br> the delicious song of the mother or the young wife at work </br> or the girl sewing or washing </br> each singing what is his and no one else </br> by day what belongs to the day - at night the festival of young people </br> friendly rugged fellows </br> singing with open mouth their loud melodious songs	vitality, beauty/joy
and then a board of reason broke </br> and i fell from the bottom to the bottom </br> and hit a world with every dive </br> and finished knowing then	awe/sublime, sadness
when the stars have thrown their spears </br> and watered the sky with their tears </br> did he smile his work to see </br> did the one who made the lamb make you	awe/sublime
and then i heard them lift a box </br> and crack in my soul </br> with those same lead boots again </br> then space started ringing	sadness
unhappy wretch who discovered rowing first </br> what kind of revenge awaits you in store </br> so nebats sons that israel has led astray </br> meet a severe reward on the last day </br> a strange unheard-of judgment that you will find </br> who thus made all human species to sin	annoyance, uneasiness
"if i when my wife sleeps </br> and the baby and kathleen </br> sleep </br> and the sun is a white disk of flame </br> in silky mists above shining trees - </br> if i am in my north room </br> grotesquely naked dance </br> in front of my mirror </br> waving my shirt around my head </br> and sing softly to me </br> ""i am alone </br> i was born to be alone </br> i'm better then ” </br> if i admire my arms my face </br> my shoulders flank the buttocks </br> against the shades drawn in yellow -"	suspense, humor
dead so dead </br> were </br> good for	humor, suspense
but oh what art can teach </br> what the human voice can achieve </br> the praise of the sacred organ </br> notes inspiring holy love </br> notes that steal their heavenly ways </br> to mend the choirs above	awe/sublime, beauty/joy
"""advance the light brigade"" </br> was there a man dismayed at </br> not if the soldier knew </br> someone had an error d </br> they must not answer </br> they don't want to know why </br> theirs but do and die </br> in the valley of death </br> ride the six hundred"	uneasiness
cannon to the right of them </br> cannon to the left of them </br> cannon in front of them </br> volley d and thunder d </br> storm with shot and shells </br> boldly they rolled and well </br> in the jaws of death </br> in hell mouth </br> ride the six hundred	vitality, uneasiness
when i consider how my light is spent </br> before half of my days in this dark and vast world </br> and this talent which is death to hide </br> housed with me useless although my soul more bent	suspense, sadness
o captain my captain get up and hear the bells </br> get up - for you the flag is thrown - for you the bugle trills </br> for you bouquets and wreaths of ribbon - for you the shores a crowd </br> for you they call the swaying mass, their impatient faces turn </br> here captain dear father </br> that arm under your head </br> it's a dream that on the bridge </br> you fell cold and died	vitality, sadness
of all the poisons that the earth fertilizes </br> e er still produced or monsters that she gave birth </br> nothing for mankind has ever been so fatal </br> how you cursed the gold of their care and their sin	annoyance
deep sleep at night study and ease </br> mixt soft leisure set </br> and the innocence that pleases the most </br> with meditation	beauty/joy
when the first alexis gave pleasure in verse </br> his muse in low but graceful numbers walks t </br> and from time to time a little proudly t </br> but never aim for a noble flight </br> the herds the groves the gentle streams purling </br> adorned his song and were his highest themes	beauty/joy
whose herds of milk whose fields of bread </br> whose flocks provide him with clothes </br> whose trees in summer give it shade </br> in the winter fire	beauty/joy
yet if you enter the woods </br> of a late summer evening </br> when the night air cools on the trout ponds </br> where the otter hisses his mate </br> they don't fear the men in the woods </br> because they see so little </br> you will hear the kick of a horse's feet </br> and the rustle of a skirt in the dew </br> galloping regularly </br> misty solitudes </br> as if they knew perfectly </br> the old road lost through the woods </br> but there is no road through the woods	sadness, beauty/joy
now the harbinger of the bright morning star </br> come dance from the east and lead with her </br> the flowery can which throws from its green knees </br> the yellow cowslip and the pale primrose </br> generous hello that inspires </br> joy and youth and warm desire </br> the woods and groves are part of your dress </br> hill and valley boast of your blessing </br> so we greet you with our first song </br> and welcome you and wish you long	vitality, beauty/joy
yet now the despair itself is sweet </br> even though the winds and the waters are </br> i could lie down like a tired child </br> and cry care life </br> that i endured and that i must endure </br> until death like sleep can steal from me </br> and i could feel myself in the hot air </br> my cheek is cooling and i hear the sea </br> breathe o er my brain dying its last monotony	sadness
success is counted the sweetest </br> by those who never succeed </br> understand a nectar </br> requires the greatest need	beauty/joy
love like full and high spring tides </br> swells in every juvenile vein </br> but each tide provides less </br> until they shrink again </br> if an age flow appears	sadness
death </br> is strictly </br> scientist </br> artificial amp </br> bad legal amp	humor, suspense
alas i have neither hope nor health </br> neither inner peace nor calm around </br> nor this content surpassing wealth </br> the wise man in meditation has found </br> and walked with crowned inner glory - </br> neither fame nor power nor love nor leisure </br> others i see who these surround - </br> smiling they live and call the pleasure of life - </br> for me this cup was distributed to another extent	annoyance, sadness
pain has an element of white </br> he can't remember </br> when it started or if there was </br> a day when it wasn't	sadness
i was walking lonely like a cloud </br> that floats above valleys and hills </br> when all of a sudden i saw a crowd </br> a crowd of dancing daffodils </br> by the lake under the trees </br> ten thousand dancing in the breeze	beauty/joy
if you can keep your head when all around you </br> lose theirs and you blame </br> if you can trust yourself when all the men doubt you </br> but take into account their doubts too </br> if you can wait and not be tired while waiting </br> or be lying so as not to lie </br> or be hated don't give in to hatred </br> and yet not to appear too beautiful nor to speak too wise	vitality, beauty/joy
in what depths or distant skies </br> burnt the fire of your eyes </br> on what wings does he dare to aspire </br> what the hand dares to grab the fire	beauty/joy
some say the world will end in fire </br> some say in the mirror </br> of what i tasted desire </br> i stand with those who favor fire </br> but if he were to perish twice </br> i think i know enough about hate </br> say that for the destruction of ice </br> it's also great </br> and would suffice	awe/sublime, humor
my face in your eye appears in mine </br> and real simple hearts make faces rest </br> where can we find two better hemispheres </br> without acute north without decay to west </br> everything that dies was not mixed equally </br> if our two loves are one or you and me </br> love so alike that none is released, no one can die	awe/sublime, vitality, beauty/joy
again i see the despis of the celestial beauty </br> a hagg like hell with more highly priz gold </br> the faith of men betrays their prince and their sold country </br> their god denies everything for the idol's gold	uneasiness, annoyance, sadness
let the world crisp like a hugging knife </br> locked in and do no harm </br> in this tight hand of love now soft and warm </br> and hear no sound of human conflict </br> after the snap of life close to life - </br> i'm leaning on you darling fearlessly </br> and feel as secure as guarded by a charm </br> against the blow of the socialites which so rages </br> are weak to hurt still very white </br> the lilies of our lives can reassure </br> their flowers from their accessible roots </br> alone to the heavenly dews which do not fall less </br> pushing straight out of man's reach on the hill </br> only god who made us rich can make us poor	awe/sublime, beauty/joy
intoxicated with air am i </br> and debauchery of dew </br> spending endless summer days </br> melted blue inns	vitality, beauty/joy
sighs of blown lovers </br> just gently lift the heart </br> ev n the tears they shed alone </br> heal like a balm dripping their intelligent </br> lovers when they lose their breath </br> bleed into death easy	beauty/joy
because dying is	humor, suspense
suddenly the big wings flap again </br> above the staggering girl her thighs caressed </br> by the dark canvases her neck caught in her bill </br> he holds his breast helplessly on his chest	suspense, uneasiness
who will say that i am not </br> the happy genius of my house	humor
the brown waves of fog throw me </br> crooked faces from down the street </br> and tear up a passerby with muddy skirts </br> a aimless smile hovering in the air </br> and disappears at roof level	sadness, uneasiness
how i love you let me count the ways </br> i love you in depth, in width and in height </br> my soul can reach out feeling out of sight </br> for the purposes of being and ideal grace </br> i love you on an everyday level </br> quietest need by sun and candle light </br> i love you freely as men strive for good </br> i love you purely as they turn away from praise </br> i love you with the passion put to use </br> in my old sorrows and with the faith of my childhood </br> i love you with a love that i seemed to lose </br> with my lost saints i love you with the breath </br> smiles tears all my life and if god chooses </br> i will love you better after death	awe/sublime, beauty/joy
go on like the shining stars </br> and sparkle on the milky way </br> they stretched in line endlessly </br> along a bay </br> ten thousand i saw at a glance </br> shaking his head in a playful dance	beauty/joy
and what shoulder and what art </br> could twist the nerves in your heart </br> and when your heart started to beat </br> what a scary hand and what scary feet	uneasiness
my mind is too weak - mortality </br> weighs heavily on me like involuntary sleep </br> and every pinnacle imagined and stiff </br> divine hardship tells me i must die </br> like a sick eagle looking at the sky </br> but it's a sweet luxury to cry </br> that i don't have the cloudy winds to keep </br> fresh for the morning eye opening </br> so dark conceived glories of the brain </br> bring around the heart an indescribable quarrel </br> so do these wonders a most dizzying pain </br> which mixes greek grandeur with grossness </br> waste of time spent - with a rough hand - </br> a sun - a shadow of a magnitude	sadness
virtue how frail it is </br> friendship how rare </br> love how it sells poor bliss </br> for proud despair </br> but we though soon they fall </br> survive their joy and all </br> which ours we call	awe/sublime, sadness
take up the white man s burden </br> the savage wars of peace </br> fill full the mouth of famine </br> and bid the sickness cease </br> and when your goal is nearest </br> the end for others sought </br> watch sloth and heathen folly </br> bring all your hopes to nought	vitality, uneasiness
i wandered through each chartered street </br> near where the chartered thames does flow </br> a mark in every face i meet </br> marks of weakness marks of woe	sadness
is there for honest poverty </br> that hings his head an ’ a ’ that </br> the coward slave — we pass him by </br> we dare be poor for a ’ that </br> for a ’ that an ’ a ’ that </br> our toils obscure an ’ a ’ that </br> the rank is but the guinea s stamp </br> the man s the gowd for a ’ that	vitality, sadness
it has no future but itself </br> its infinite realms contain </br> its past enlightened to perceive </br> new periods of pain	sadness
how can those terrified vague fingers push </br> the feathered glory from her loosening thighs </br> and how can body laid in that white rush </br> but feel the strange heart beating where it lies	suspense, uneasiness
what the hammer what the chain </br> in what furnace was thy brain </br> what the anvil what dread grasp </br> dare its deadly terrors clasp	uneasiness
rose leaves when the rose is dead </br> are heaped for the beloved s bed </br> and so thy thoughts when thou art gone </br> love itself shall slumber on	sadness, beauty/joy
break break break </br> at the foot of thy crags o sea </br> but the tender grace of a day that is dead </br> will never come back to me	vitality, sadness
o </br> baby </br> i	suspense, humor
bright star would i were stedfast as thou art— </br> not in lone splendour hung aloft the night </br> and watching with eternal lids apart </br> like nature’s patient sleepless eremite </br> the moving waters at their priestlike task </br> of pure ablution round earth’s human shores </br> or gazing on the new soft fallen mask </br> of snow upon the mountains and the moors— </br> no—yet still stedfast still unchangeable </br> pillow’d upon my fair love’s ripening breast </br> to feel for ever its soft fall and swell </br> awake for ever in a sweet unrest </br> still still to hear her tender taken breath </br> and so live ever—or else swoon to death	awe/sublime, vitality, sadness, beauty/joy
in vain in vain — the all composing hour </br> resistless falls the muse obeys the pow r </br> she comes she comes the sable throne behold </br> of night primæval and of chaos old </br> before her fancy s gilded clouds decay </br> and all its varying rain bows die away </br> wit shoots in vain its momentary fires </br> the meteor drops and in a flash expires </br> as one by one at dread medea s strain </br> the sick ning stars fade off th ’ ethereal plain </br> as argus ’ eyes by hermes ’ wand opprest </br> clos d one by one to everlasting rest </br> thus at her felt approach and secret might </br> art after art goes out and all is night </br> see skulking truth to her old cavern fled </br> mountains of casuistry heap d o er her head </br> philosophy that lean d on heav n before </br> shrinks to her second cause and is no more </br> physic of metaphysic begs defence </br> and metaphysic calls for aid on sense </br> see mystery to mathematics fly </br> in vain they gaze turn giddy rave and die </br> religion blushing veils her sacred fires </br> and unawares morality expires </br> for public flame nor private dares to shine </br> nor human spark is left nor glimpse divine </br> lo thy dread empire chaos is restor d </br> light dies before thy uncreating word </br> thy hand great anarch lets the curtain fall </br> and universal darkness buries all	suspense, sadness, uneasiness
of this worlds theatre in which we stay </br> my love like the spectator ydly sits </br> beholding me that all the pageants play </br> disguysing diversly my troubled wits </br> sometimes i joy when glad occasion fits </br> and mask in myrth lyke to a comedy </br> soone after when my joy to sorrow flits </br> i waile and make my woes a tragedy </br> yet she beholding me with constant eye </br> delights not in my merth nor rues my smart </br> but when i laugh she mocks and when i cry </br> she laughs and hardens evermore her heart </br> what then can move her if nor merth nor mone </br> she is no woman but a senceless stone	sadness, beauty/joy
my blood approves </br> and kisses are a better fate </br> than wisdom </br> lady i swear by all flowers don t cry </br> —the best gesture of my brain is less than </br> your eyelids flutter which says	beauty/joy
i taste a liquor never brewed </br> from tankards scooped in pearl </br> not all the vats upon the rhine </br> yield such an alcohol	vitality, beauty/joy
music when soft voices die </br> vibrates in the memory — </br> odours when sweet violets sicken </br> live within the sense they quicken	sadness, beauty/joy
aft hae i rov d by bonie doon </br> to see the woodbine twine </br> and ilka bird sang o ’ its luve </br> and sae did i o ’ mine </br> wi ’ lightsome heart i pu d a rose </br> upon its thorny tree </br> but my fause luver staw my rose </br> and left the thorn wi ’ me </br> wi ’ lightsome heart i pu d a rose </br> upon a morn in june </br> and sae i flourished on the morn </br> and sae was pu d or noon	sadness, beauty/joy
my heart leaps up when i behold </br> a rainbow in the sky </br> so was it when my life began </br> so is it now i am a man </br> so be it when i shall grow old </br> or let me die </br> the child is father of the man </br> and i could wish my days to be </br> bound each to each by natural piety	vitality, beauty/joy
surely some revelation is at hand </br> surely the second coming is at hand </br> the second coming hardly are those words out </br> when a vast image out of spiritus mundi </br> troubles my sight somewhere in sands of the desert </br> a shape with lion body and the head of a man </br> a gaze blank and pitiless as the sun </br> is moving its slow thighs while all about it </br> reel shadows of the indignant desert birds </br> the darkness drops again but now i know </br> that twenty centuries of stony sleep </br> were vexed to nightmare by a rocking cradle </br> and what rough beast its hour come round at last </br> slouches towards bethlehem to be born	suspense, uneasiness
i wonder by my troth what thou and i </br> did till we loved were we not weaned till then </br> but sucked on country pleasures childishly </br> or snorted we in the seven sleepers’ den </br> ’twas so but this all pleasures fancies be </br> if ever any beauty i did see </br> which i desired and got ’twas but a dream of thee	beauty/joy
how dreary to be somebody </br> how public like a frog </br> to tell your name the livelong day </br> to an admiring bog	humor, sadness
tyger tyger burning bright </br> in the forests of the night </br> what immortal hand or eye </br> dare frame thy fearful symmetry	awe/sublime, beauty/joy
some might lament that i were cold </br> as i when this sweet day is gone </br> which my lost heart too soon grown old </br> insults with this untimely moan </br> they might lament — for i am one </br> whom men love not — and yet regret </br> unlike this day which when the sun </br> shall on its stainless glory set </br> will linger though enjoyed like joy in memory yet	sadness
i met a traveller from an antique land </br> who said two vast and trunkless legs of stone </br> stand in the desert near them on the sand </br> half sunk a shattered visage lies whose frown </br> and wrinkled lip and sneer of cold command </br> tell that its sculptor well those passions read </br> which yet survive stamped on these lifeless things </br> the hand that mocked them and the heart that fed </br> and on the pedestal these words appear </br> ‘ my name is ozymandias king of kings </br> look on my works ye mighty and despair ’ </br> nothing beside remains round the decay </br> of that colossal wreck boundless and bare </br> the lone and level sands stretch far away	suspense, sadness, uneasiness
as all the heavens were a bell </br> and being but an ear </br> and i and silence some strange race </br> wrecked solitary here	awe/sublime, sadness
the flower that smiles to day </br> to morrow dies </br> all that we wish to stay </br> tempts and then flies </br> what is this world s delight </br> lightning that mocks the night </br> brief even as bright	awe/sublime, sadness
ye see yon birkie ca d a lord </br> wha struts an ’ stares an ’ a ’ that </br> tho ’ hundreds worship at his word </br> he s but a coof for a ’ that </br> for a ’ that an ’ a ’ that </br> his ribband star an ’ a ’ that </br> the man o ’ independent mind </br> he looks an ’ laughs at a ’ that	vitality, humor
my captain does not answer his lips are pale and still </br> my father does not feel my arm he has no pulse nor will </br> the ship is anchor’d safe and sound its voyage closed and done </br> from fearful trip the victor ship comes in with object won </br> exult o shores and ring o bells </br> but i with mournful tread </br> walk the deck my captain lies </br> fallen cold and dead	vitality, sadness
ah how sweet it is to love </br> ah how gay is young desire </br> and what pleasing pains we prove </br> when we first approach love s fire </br> pains of love be sweeter far </br> than all other pleasures are	vitality, beauty/joy
the morning comes to consciousness </br> of faint stale smells of beer </br> from the sawdust trampled street </br> with all its muddy feet that press </br> to early coffee stands </br> with the other masquerades </br> that time resumes </br> one thinks of all the hands </br> that are raising dingy shades </br> in a thousand furnished rooms	vitality, beauty/joy
i carry your heart i carry it in my heart	beauty/joy
a noiseless patient spider </br> i mark d where on a little promontory it stood isolated </br> mark d how to explore the vacant vast surrounding </br> it launch d forth filament filament filament out of itself </br> ever unreeling them ever tirelessly speeding them	vitality, sadness
but most through midnight streets i hear </br> how the youthful harlot s curse </br> blasts the new born infant s tear </br> and blights with plagues the marriage hearse	annoyance, sadness
i carry your heart with me i carry it in </br> my heart i am never without it anywhere </br> i go you go my dear and whatever is done </br> by only me is your doing my darling </br> i fear	beauty/joy
tyger tyger burning bright </br> in the forests of the night </br> what immortal hand or eye </br> could frame thy fearful symmetry	awe/sublime, beauty/joy
sunset and evening star </br> and one clear call for me </br> and may there be no moaning of the bar </br> when i put out to sea	vitality, beauty/joy
what passion cannot music raise and quell </br> when jubal struck the chorded shell </br> his listening brethren stood around </br> and wondering on their faces fell </br> to worship that celestial sound </br> less than a god they thought there could not dwell </br> within the hollow of that shell </br> that spoke so sweetly and so well </br> what passion cannot music raise and quell	suspense, beauty/joy
as he defeated dying </br> on whose forbidden ear </br> the distant strains of triumph </br> break agonized and clear	sadness
the sun is warm the sky is clear </br> the waves are dancing fast and bright </br> blue isles and snowy mountains wear </br> the purple noon s transparent might </br> the breath of the moist earth is light </br> around its unexpanded buds </br> like many a voice of one delight </br> the winds the birds the ocean floods </br> the city s voice itself is soft like solitude s	vitality, beauty/joy
i tell you hopeless grief is passionless </br> that only men incredulous of despair </br> half taught in anguish through the midnight air </br> beat upward to god’s throne in loud access </br> of shrieking and reproach full desertness </br> in souls as countries lieth silent bare </br> under the blanching vertical eye glare </br> of the absolute heavens deep hearted man express </br> grief for thy dead in silence like to death— </br> most like a monumental statue set </br> in everlasting watch and moveless woe </br> till itself crumble to the dust beneath </br> touch it the marble eyelids are not wet </br> if it could weep it could arise and go	sadness
marke but this flea and marke in this </br> how little that which thou deny st me is </br> it suck d me first and now sucks thee </br> and in this flea our two bloods mingled bee </br> thou know st that this cannot be said </br> a sinne nor shame nor losse of maidenhead </br> yet this enjoyes before it wooe </br> and pamper d swells with one blood made of two </br> and this alas is more then wee would doe	humor, beauty/joy
a shudder in the loins engenders there </br> the broken wall the burning roof and tower </br> and agamemnon dead being so caught up </br> so mastered by the brute blood of the air </br> did she put on his knowledge with his power </br> before the indifferent beak could let her drop	uneasiness
